step	action	robot0_eef_pos	door_pos	handle_pos	door_to_eef_pos	handle_to_eef_pos
47	[-2.14, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
48	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
49	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
50	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
51	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
52	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
53	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
54	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
55	[-2.13, 1.16, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
56	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
57	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
58	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
59	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
60	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
61	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
62	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
63	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
64	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
65	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
66	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
67	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
68	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
69	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
70	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
71	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
72	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
73	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
74	[-2.13, 1.15, 0.0, 0.0, 0.0, 0.0, -1.0]	[-0.16, -0.1, 1.34]	[-0.27, -0.06, 1.1]	[-0.37, -0.01, 1.08]	[-0.11, 0.04, -0.24]	[-0.21, 0.09, -0.27]
