step	action	robot0_eef_pos	nut0_pos	nut1_pos
33	[-0.09, 0.11, -0.3, 0.01, -0.03, -0.02, -1.0]	[-0.18, 0.14, 0.86]	[-0.11, 0.15, 0.83]	[10.15, 10.0, 3.59]
34	[-0.09, 0.09, -0.17, 0.02, -0.03, -0.02, -1.0]	[-0.18, 0.14, 0.86]	[-0.11, 0.15, 0.83]	[10.16, 10.0, 3.34]
35	[-0.09, 0.09, -0.22, 0.02, -0.03, -0.02, -1.0]	[-0.18, 0.14, 0.86]	[-0.11, 0.15, 0.83]	[10.18, 10.0, 3.1]
36	[-0.07, 0.09, -0.24, 0.01, -0.03, -0.02, -1.0]	[-0.18, 0.14, 0.86]	[-0.11, 0.15, 0.83]	[10.2, 10.0, 2.85]
37	[-0.09, 0.11, -0.21, 0.02, -0.02, -0.01, -1.0]	[-0.19, 0.14, 0.85]	[-0.11, 0.15, 0.83]	[10.23, 10.0, 2.6]
38	[-0.09, 0.07, -0.12, 0.02, -0.02, -0.01, -1.0]	[-0.19, 0.15, 0.85]	[-0.11, 0.15, 0.83]	[10.25, 10.0, 2.36]
39	[-0.08, 0.11, -0.13, 0.02, -0.02, -0.01, -1.0]	[-0.19, 0.15, 0.85]	[-0.11, 0.15, 0.83]	[10.28, 10.0, 2.11]
40	[-0.02, 0.08, -0.04, 0.02, -0.02, -0.01, -1.0]	[-0.19, 0.15, 0.85]	[-0.11, 0.15, 0.83]	[10.3, 10.0, 1.86]
41	[-0.04, 0.11, -0.11, 0.02, -0.02, -0.01, -1.0]	[-0.19, 0.15, 0.84]	[-0.11, 0.15, 0.83]	[10.33, 10.0, 1.62]
42	[0.01, 0.1, -0.02, 0.02, -0.01, -0.01, -1.0]	[-0.19, 0.15, 0.84]	[-0.11, 0.15, 0.83]	[10.36, 10.0, 1.37]
43	[-0.0, 0.12, -0.04, 0.02, -0.01, -0.01, -1.0]	[-0.2, 0.15, 0.84]	[-0.11, 0.15, 0.83]	[10.39, 10.0, 1.12]
44	[0.04, 0.12, 0.01, 0.02, -0.0, -0.01, -1.0]	[-0.2, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.43, 10.0, 0.87]
45	[0.06, 0.12, -0.02, 0.01, -0.0, -0.01, -1.0]	[-0.2, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.46, 10.0, 0.62]
46	[0.06, 0.07, -0.08, 0.01, -0.0, -0.01, -1.0]	[-0.2, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.5, 10.0, 0.37]
47	[0.08, 0.04, -0.12, 0.01, -0.0, -0.0, -1.0]	[-0.2, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.54, 10.0, 0.12]
48	[0.06, 0.06, -0.23, 0.02, -0.01, -0.0, -1.0]	[-0.2, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.56, 10.0, -0.02]
49	[0.08, 0.03, -0.18, 0.02, -0.01, -0.0, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.0]
50	[0.08, 0.08, -0.17, 0.02, -0.02, -0.0, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
51	[0.11, 0.01, -0.06, 0.01, -0.02, 0.0, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
52	[0.1, 0.04, -0.13, 0.01, -0.02, 0.0, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
53	[0.09, 0.01, -0.01, 0.01, -0.02, 0.01, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
54	[0.11, -0.0, -0.05, 0.01, -0.02, 0.01, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
55	[0.08, -0.04, 0.07, 0.01, -0.02, 0.01, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
56	[0.12, -0.02, 0.02, 0.01, -0.01, 0.01, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
57	[0.1, -0.04, 0.09, 0.01, -0.01, 0.01, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
58	[0.11, -0.04, 0.05, 0.01, -0.01, 0.01, -1.0]	[-0.2, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
59	[0.14, -0.07, 0.15, 0.01, -0.0, 0.01, -1.0]	[-0.19, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
60	[0.17, -0.12, 0.14, 0.0, 0.0, 0.01, -1.0]	[-0.19, 0.17, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
61	[0.19, -0.08, 0.12, -0.0, 0.0, 0.01, -1.0]	[-0.19, 0.17, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
62	[0.18, -0.08, 0.06, -0.01, 0.01, 0.01, -1.0]	[-0.19, 0.17, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
63	[0.21, -0.01, -0.0, -0.0, 0.01, 0.0, -1.0]	[-0.19, 0.17, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
64	[0.17, -0.01, -0.06, -0.0, 0.0, -0.0, -1.0]	[-0.19, 0.17, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
65	[0.21, 0.02, -0.03, -0.0, 0.0, -0.0, -1.0]	[-0.18, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
66	[0.2, -0.01, 0.01, -0.01, -0.0, -0.0, -1.0]	[-0.18, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
67	[0.22, -0.0, 0.03, -0.01, -0.0, -0.01, -1.0]	[-0.18, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
68	[0.17, -0.02, -0.02, -0.02, -0.0, -0.01, -1.0]	[-0.18, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
69	[0.15, 0.05, -0.17, -0.02, -0.01, -0.01, -1.0]	[-0.17, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
70	[0.06, 0.05, -0.34, -0.02, -0.01, -0.01, -1.0]	[-0.17, 0.16, 0.84]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
71	[0.04, 0.1, -0.48, -0.01, -0.02, -0.02, -1.0]	[-0.17, 0.16, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
72	[-0.01, 0.04, -0.45, -0.01, -0.03, -0.02, -1.0]	[-0.17, 0.16, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
73	[-0.03, -0.06, -0.38, -0.01, -0.02, -0.01, 1.0]	[-0.17, 0.16, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
74	[-0.02, -0.15, -0.41, -0.01, -0.03, 0.0, 1.0]	[-0.17, 0.16, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
75	[0.02, -0.17, -0.26, -0.01, -0.03, 0.01, 1.0]	[-0.17, 0.16, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
76	[0.04, -0.19, -0.15, -0.02, -0.02, 0.02, 1.0]	[-0.17, 0.16, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
77	[0.09, -0.2, 0.0, -0.04, -0.01, 0.03, 1.0]	[-0.17, 0.16, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
78	[0.14, -0.17, -0.02, -0.04, -0.01, 0.03, 1.0]	[-0.17, 0.15, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
79	[0.16, -0.15, 0.04, -0.04, -0.0, 0.03, 1.0]	[-0.17, 0.15, 0.83]	[-0.11, 0.15, 0.83]	[10.57, 10.0, 0.01]
80	[0.21, -0.16, 0.02, -0.03, 0.0, 0.03, 1.0]	[-0.17, 0.15, 0.83]	[-0.11, 0.14, 0.83]	[10.57, 10.0, 0.01]
81	[0.3, -0.16, 0.06, -0.02, 0.01, 0.02, 1.0]	[-0.16, 0.15, 0.83]	[-0.11, 0.14, 0.83]	[10.57, 10.0, 0.01]
82	[0.36, -0.2, 0.11, -0.02, 0.01, 0.02, 1.0]	[-0.16, 0.15, 0.83]	[-0.11, 0.14, 0.83]	[10.57, 10.0, 0.01]
83	[0.46, -0.22, 0.23, -0.02, 0.01, 0.02, 1.0]	[-0.16, 0.15, 0.83]	[-0.11, 0.14, 0.83]	[10.57, 10.0, 0.01]
84	[0.55, -0.3, 0.41, -0.02, 0.02, 0.02, 1.0]	[-0.16, 0.14, 0.83]	[-0.1, 0.14, 0.83]	[10.57, 10.0, 0.01]
85	[0.67, -0.34, 0.56, -0.01, 0.02, 0.03, 1.0]	[-0.15, 0.14, 0.84]	[-0.1, 0.13, 0.84]	[10.57, 10.0, 0.01]
86	[0.82, -0.38, 0.66, -0.0, 0.03, 0.04, 1.0]	[-0.14, 0.14, 0.84]	[-0.09, 0.13, 0.84]	[10.57, 10.0, 0.01]
87	[1.0, -0.48, 0.73, 0.0, 0.04, 0.06, 1.0]	[-0.14, 0.14, 0.85]	[-0.08, 0.13, 0.85]	[10.57, 10.0, 0.01]
88	[1.0, -0.36, 0.71, 0.0, 0.04, 0.07, 1.0]	[-0.13, 0.13, 0.86]	[-0.07, 0.12, 0.86]	[10.57, 10.0, 0.01]
89	[1.0, -0.35, 0.66, 0.01, 0.04, 0.08, 1.0]	[-0.12, 0.13, 0.87]	[-0.06, 0.12, 0.87]	[10.57, 10.0, 0.01]
90	[1.0, -0.3, 0.7, 0.04, 0.04, 0.08, 1.0]	[-0.11, 0.12, 0.87]	[-0.05, 0.12, 0.88]	[10.57, 10.0, 0.01]
91	[1.0, -0.27, 0.7, 0.05, 0.04, 0.08, 1.0]	[-0.09, 0.12, 0.88]	[-0.04, 0.12, 0.88]	[10.57, 10.0, 0.01]
92	[1.0, -0.19, 0.68, 0.06, 0.05, 0.08, 1.0]	[-0.08, 0.12, 0.89]	[-0.03, 0.12, 0.89]	[10.57, 10.0, 0.01]
93	[1.0, -0.12, 0.68, 0.05, 0.05, 0.08, 1.0]	[-0.07, 0.12, 0.9]	[-0.02, 0.12, 0.9]	[10.57, 10.0, 0.01]
94	[0.94, -0.15, 0.7, 0.05, 0.05, 0.09, 1.0]	[-0.06, 0.12, 0.91]	[-0.0, 0.12, 0.91]	[10.57, 10.0, 0.01]
95	[0.95, -0.07, 0.71, 0.06, 0.05, 0.11, 1.0]	[-0.05, 0.12, 0.92]	[0.01, 0.12, 0.92]	[10.57, 10.0, 0.01]
96	[0.64, -0.01, 0.47, 0.05, 0.05, 0.12, 1.0]	[-0.03, 0.12, 0.93]	[0.02, 0.12, 0.93]	[10.57, 10.0, 0.01]
97	[1.0, 0.05, 0.81, 0.02, 0.05, 0.13, 1.0]	[-0.02, 0.12, 0.94]	[0.03, 0.12, 0.94]	[10.57, 10.0, 0.01]
98	[0.97, -0.01, 0.42, 0.02, 0.04, 0.14, 1.0]	[-0.01, 0.12, 0.95]	[0.04, 0.12, 0.95]	[10.57, 10.0, 0.01]
99	[0.99, 0.01, 0.28, 0.0, 0.04, 0.14, 1.0]	[-0.0, 0.12, 0.96]	[0.05, 0.12, 0.96]	[10.57, 10.0, 0.01]
100	[0.84, -0.0, 0.01, -0.0, 0.03, 0.12, 1.0]	[0.01, 0.12, 0.96]	[0.07, 0.12, 0.96]	[10.57, 10.0, 0.01]
101	[0.86, -0.0, -0.08, -0.01, 0.02, 0.11, 1.0]	[0.02, 0.12, 0.96]	[0.08, 0.12, 0.96]	[10.57, 10.0, 0.01]
102	[0.8, -0.1, -0.21, -0.03, 0.01, 0.09, 1.0]	[0.04, 0.12, 0.96]	[0.09, 0.12, 0.96]	[10.57, 10.0, 0.01]
103	[0.76, -0.18, -0.23, -0.03, 0.0, 0.08, 1.0]	[0.05, 0.12, 0.96]	[0.1, 0.12, 0.96]	[10.57, 10.0, 0.01]
104	[0.82, -0.24, -0.15, -0.04, -0.0, 0.06, 1.0]	[0.06, 0.11, 0.96]	[0.11, 0.12, 0.96]	[10.57, 10.0, 0.01]
105	[0.68, -0.12, -0.2, -0.07, -0.01, 0.04, 1.0]	[0.07, 0.11, 0.96]	[0.12, 0.11, 0.96]	[10.57, 10.0, 0.01]
106	[0.74, -0.24, -0.15, -0.06, -0.01, 0.04, 1.0]	[0.08, 0.11, 0.96]	[0.13, 0.11, 0.95]	[10.57, 10.0, 0.01]
107	[0.55, -0.05, -0.23, -0.04, -0.01, 0.03, 1.0]	[0.09, 0.1, 0.95]	[0.14, 0.11, 0.95]	[10.57, 10.0, 0.01]
108	[0.5, 0.02, -0.18, -0.03, -0.02, 0.02, 1.0]	[0.1, 0.1, 0.95]	[0.15, 0.1, 0.95]	[10.57, 10.0, 0.01]
109	[0.42, 0.06, -0.09, -0.02, -0.03, 0.01, 1.0]	[0.11, 0.1, 0.95]	[0.16, 0.1, 0.95]	[10.57, 10.0, 0.01]
110	[0.47, 0.06, 0.01, -0.02, -0.03, 0.01, 1.0]	[0.11, 0.1, 0.95]	[0.17, 0.1, 0.95]	[10.57, 10.0, 0.01]
111	[0.33, 0.12, 0.04, -0.02, -0.04, -0.0, 1.0]	[0.12, 0.1, 0.95]	[0.17, 0.1, 0.94]	[10.57, 10.0, 0.01]
112	[0.48, 0.08, 0.05, -0.02, -0.04, -0.0, 1.0]	[0.12, 0.1, 0.95]	[0.18, 0.1, 0.94]	[10.57, 10.0, 0.01]
113	[0.29, 0.12, 0.06, -0.01, -0.05, -0.01, 1.0]	[0.13, 0.1, 0.95]	[0.18, 0.1, 0.94]	[10.57, 10.0, 0.01]
114	[0.37, 0.08, 0.1, -0.01, -0.05, -0.01, 1.0]	[0.13, 0.1, 0.95]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
115	[0.27, 0.04, 0.04, -0.0, -0.05, -0.0, 1.0]	[0.13, 0.1, 0.95]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
116	[0.36, 0.01, -0.07, -0.0, -0.05, 0.0, 1.0]	[0.13, 0.11, 0.95]	[0.19, 0.11, 0.94]	[10.57, 10.0, 0.01]
117	[0.2, 0.02, -0.22, -0.01, -0.05, 0.0, 1.0]	[0.13, 0.11, 0.95]	[0.19, 0.11, 0.94]	[10.57, 10.0, 0.01]
118	[0.19, -0.08, -0.27, -0.0, -0.06, 0.0, 1.0]	[0.13, 0.11, 0.95]	[0.19, 0.11, 0.94]	[10.57, 10.0, 0.01]
119	[0.11, -0.02, -0.43, -0.0, -0.06, 0.0, 1.0]	[0.14, 0.11, 0.94]	[0.19, 0.11, 0.94]	[10.57, 10.0, 0.01]
120	[0.15, -0.03, -0.37, -0.01, -0.06, -0.0, 1.0]	[0.14, 0.11, 0.94]	[0.19, 0.11, 0.94]	[10.57, 10.0, 0.01]
121	[0.11, -0.04, -0.34, -0.0, -0.06, 0.0, 1.0]	[0.14, 0.11, 0.94]	[0.19, 0.11, 0.94]	[10.57, 10.0, 0.01]
122	[0.22, -0.07, -0.16, 0.0, -0.06, 0.01, 1.0]	[0.14, 0.11, 0.94]	[0.19, 0.11, 0.94]	[10.57, 10.0, 0.01]
123	[0.12, 0.04, -0.01, 0.0, -0.06, 0.01, 1.0]	[0.13, 0.11, 0.94]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
124	[0.23, 0.01, 0.12, -0.0, -0.06, 0.01, 1.0]	[0.13, 0.11, 0.94]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
125	[0.18, 0.07, 0.22, -0.0, -0.05, 0.01, 1.0]	[0.13, 0.11, 0.94]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
126	[0.37, -0.01, 0.07, -0.0, -0.05, 0.01, 1.0]	[0.13, 0.11, 0.94]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
127	[0.27, 0.02, 0.04, 0.0, -0.05, 0.01, 1.0]	[0.13, 0.11, 0.94]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
128	[0.29, 0.0, 0.11, 0.0, -0.05, 0.01, 1.0]	[0.13, 0.11, 0.93]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
129	[0.17, 0.04, 0.35, -0.0, -0.04, 0.01, 1.0]	[0.13, 0.11, 0.93]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
130	[0.04, -0.01, 0.56, -0.01, -0.03, 0.01, 1.0]	[0.12, 0.11, 0.93]	[0.18, 0.11, 0.94]	[10.57, 10.0, 0.01]
131	[0.07, -0.05, 0.54, -0.02, -0.02, 0.01, 1.0]	[0.12, 0.11, 0.93]	[0.17, 0.11, 0.94]	[10.57, 10.0, 0.01]
132	[0.11, -0.12, 0.44, -0.02, -0.02, 0.02, 1.0]	[0.12, 0.11, 0.94]	[0.17, 0.11, 0.94]	[10.57, 10.0, 0.01]
133	[0.1, -0.03, 0.33, -0.02, -0.02, 0.02, 1.0]	[0.12, 0.11, 0.94]	[0.17, 0.11, 0.95]	[10.57, 10.0, 0.01]
134	[0.22, -0.03, 0.32, -0.02, -0.02, 0.02, 1.0]	[0.12, 0.11, 0.95]	[0.17, 0.11, 0.95]	[10.57, 10.0, 0.01]
135	[0.18, -0.0, 0.34, -0.01, -0.01, 0.02, 1.0]	[0.12, 0.11, 0.95]	[0.17, 0.11, 0.95]	[10.57, 10.0, 0.01]
136	[0.29, 0.03, 0.28, -0.01, -0.01, 0.02, 1.0]	[0.12, 0.11, 0.95]	[0.17, 0.11, 0.96]	[10.57, 10.0, 0.01]
137	[0.24, 0.06, 0.3, -0.01, -0.01, 0.02, 1.0]	[0.12, 0.11, 0.95]	[0.17, 0.11, 0.96]	[10.57, 10.0, 0.01]
138	[0.27, 0.08, 0.2, -0.02, -0.0, 0.02, 1.0]	[0.12, 0.11, 0.96]	[0.17, 0.11, 0.96]	[10.57, 10.0, 0.01]
139	[0.31, 0.1, 0.16, -0.02, -0.0, 0.02, 1.0]	[0.12, 0.11, 0.96]	[0.18, 0.11, 0.96]	[10.57, 10.0, 0.01]
140	[0.34, 0.11, 0.12, -0.03, -0.0, 0.01, 1.0]	[0.13, 0.11, 0.96]	[0.18, 0.11, 0.96]	[10.57, 10.0, 0.01]
141	[0.41, 0.15, 0.04, -0.03, -0.01, 0.0, 1.0]	[0.13, 0.11, 0.96]	[0.18, 0.11, 0.97]	[10.57, 10.0, 0.01]
142	[0.4, -0.01, -0.05, -0.03, -0.01, 0.0, 1.0]	[0.13, 0.11, 0.96]	[0.19, 0.11, 0.97]	[10.57, 10.0, 0.01]
143	[0.42, 0.05, -0.09, -0.02, -0.01, -0.0, 1.0]	[0.14, 0.11, 0.96]	[0.19, 0.11, 0.97]	[10.57, 10.0, 0.01]
144	[0.42, -0.03, -0.16, -0.02, -0.01, -0.0, 1.0]	[0.14, 0.11, 0.96]	[0.19, 0.11, 0.96]	[10.57, 10.0, 0.01]
145	[0.34, -0.1, -0.07, -0.02, -0.01, 0.0, 1.0]	[0.15, 0.11, 0.96]	[0.2, 0.11, 0.96]	[10.57, 10.0, 0.01]
146	[0.31, -0.1, 0.01, -0.02, -0.01, 0.0, 1.0]	[0.15, 0.11, 0.95]	[0.2, 0.11, 0.96]	[10.57, 10.0, 0.01]
147	[0.23, -0.1, -0.05, -0.03, -0.01, -0.0, 1.0]	[0.16, 0.11, 0.95]	[0.21, 0.11, 0.96]	[10.57, 10.0, 0.01]
148	[0.48, -0.18, 0.08, -0.02, -0.01, 0.0, 1.0]	[0.16, 0.11, 0.95]	[0.21, 0.11, 0.96]	[10.57, 10.0, 0.01]
149	[0.28, -0.12, -0.02, -0.02, -0.01, -0.0, 1.0]	[0.16, 0.11, 0.95]	[0.22, 0.11, 0.96]	[10.57, 10.0, 0.01]
150	[0.3, -0.13, -0.03, -0.02, -0.01, -0.0, 1.0]	[0.17, 0.11, 0.95]	[0.22, 0.11, 0.96]	[10.57, 10.0, 0.01]
151	[0.2, -0.2, -0.12, -0.02, -0.0, -0.01, 1.0]	[0.17, 0.1, 0.95]	[0.22, 0.11, 0.96]	[10.57, 10.0, 0.01]
152	[0.02, -0.23, -0.17, -0.02, 0.01, -0.0, 1.0]	[0.18, 0.1, 0.95]	[0.23, 0.11, 0.96]	[10.57, 10.0, 0.01]
153	[-0.04, -0.33, -0.35, -0.02, 0.02, -0.0, 1.0]	[0.18, 0.1, 0.95]	[0.23, 0.1, 0.96]	[10.57, 10.0, 0.01]
154	[-0.13, -0.21, -0.83, -0.01, 0.02, -0.02, 1.0]	[0.18, 0.1, 0.95]	[0.23, 0.1, 0.95]	[10.57, 10.0, 0.01]
155	[-0.21, -0.11, -0.97, -0.0, 0.01, -0.01, 1.0]	[0.18, 0.09, 0.94]	[0.23, 0.1, 0.95]	[10.57, 10.0, 0.01]
156	[-0.18, 0.01, -0.98, 0.0, -0.0, -0.02, 1.0]	[0.18, 0.09, 0.93]	[0.23, 0.1, 0.94]	[10.57, 10.0, 0.01]
157	[-0.27, -0.01, -0.86, 0.01, -0.0, -0.02, 1.0]	[0.18, 0.09, 0.92]	[0.23, 0.1, 0.92]	[10.57, 10.0, 0.01]
158	[-0.1, 0.04, -0.74, 0.01, -0.01, -0.02, 1.0]	[0.17, 0.09, 0.91]	[0.23, 0.09, 0.91]	[10.57, 10.0, 0.01]
